ID,Name,City,Country,FAA,Latitude,Longitude
7093,Effingham Memorial Airport,Effingham,United States,1H2,39.07,-88.534
9221,Egegik Airport,Egegik,United States,EGX,58.185556,-157.375556
7154,Ekwok Airport,Ekwok,United States,KEK,59.356944,-157.471111
7100,Gillespie Airport,El Cajon,United States,SEE,32.8262222,-116.9724444
7693,El Centro Naval Airfield,El Centro,United States,NJK,32.829222,-115.671667
3758,South Arkansas Regional Airport,El Dorado,United States,ELD,33.220972,-92.813278
3696,Biggs Army Airfield,El Paso,United States,BIF,31.849528,-106.380039
3595,El Paso International Airport,El Paso,United States,ELP,31.80725,-106.377583
3559,Elfin Cove Seaplane Base,Elfin Cove,United States,ELV,58.195278,-136.3475
7136,Elim Airport,Elim,United States,ELI,64.615,-162.270556
7184,Elizabeth City Cgas Regional Airport,Elizabeth City,United States,ECG,36.260581,-76.174572
3526,Elizabethton Municipal Airport,Elizabethton,United States,0A9,36.3712222,-82.1734167
8316,Elkhart Municipal Airport,Elkhart,United States,EKI,41.719444,-86.003333
9087,Elkins Randolph County Jennings Randolph Airport,Elkins,United States,EKN,38.889444,-79.857139
3779,Elko Regional Airport,Elko,United States,EKO,40.8249,-115.792
5736,Colorado Springs East Airport,Ellicott,United States,A50,38.87,-104.41
9429,Gilmer County Airport,Ellijay,United States,49A,34.6282222,-84.5265833
8315,Elmira Corning Regional Airport,Elmira,United States,ELM,42.159889,-76.891611
3946,Ely Airport,Ely,United States,ELY,39.299722,-114.841944
7075,Ely Municipal Airport,Ely,United States,LYU,47.824444,-91.830833
7016,Emmonak Airport,Emmonak,United States,EMK,62.786111,-164.490833
7087,Emporia Municipal Airport,Emporia,United States,EMP,38.3321,-96.1912
7927,Tri-Cities Airport,Endicott,United States,CZG,42.0471,-76.0578
9419,Vance Air Force Base,Enid,United States,END,36.339167,-97.9165
3510,Ephraim-Gibraltar Airport,Ephraim,United States,3D2,45.1354167,-87.1879444
9128,Erie International Airport,Erie,United States,ERI,42.082022,-80.176217
4276,Delta County Airport,Escanaba,United States,ESC,45.722778,-87.093611
6800,Weedon Field Airport,Eufala,United States,EUF,31.5708,-85.0774
9415,Mahlon Sweet Field Airport,Eugene,United States,EUG,44.124583,-123.211972
4099,Evanston-Uinta County Burns Field Airport,Evanston,United States,EVW,41.1649,-111.0208
9411,Evansville Regional Airport,Evansville,United States,EVV,38.036997,-87.532364
4018,Snohomish County Airport,Everett,United States,PAE,47.906342,-122.281564
3822,Everglades Airpark,Everglades,United States,X01,25.8488611,-81.3902778
6892,Excursion Inlet Seaplane Base,Excursion Inlet,United States,EXI,58.420556,-135.449167
7141,Eielson Air Force Base,Fairbanks,United States,EIL,64.665667,-147.1015
3649,Fairbanks International Airport,Fairbanks,United States,FAI,64.815114,-147.856267
3832,Travis Air Force Base,Fairfield,United States,SUU,38.262692,-121.927464
3449,Fallon Naval Air Station,Fallon,United States,NFL,39.416584,-118.70098
3741,Otis Angb Airport,Falmouth,United States,FMH,41.658439,-70.521417
3725,False Pass Airport,False Pass,United States,KFP,54.8475,-163.410278
7202,Hector International Airport,Fargo,United States,FAR,46.92065,-96.8157639
4292,Four Corners Regional Airport,Farmington,United States,FMN,36.74125,-108.229944
3743,Fayetteville Regional Grannis Field Airport,Fayetteville,United States,FAY,34.9912,-78.8803
5738,Drake Field Airport,Fayetteville,United States,FYV,36.005094,-94.170059
3760,Fernandina Beach Municipal Airport,Fernandina Beach,United States,55J,30.6118333,-81.4611944
8806,Findlay Airport,Findley,United States,FDY,41.0120278,-83.6686111
7778,Fitchburg Municipal Airport,Fitchburg,United States,FIT,42.5541111,-71.7589722
8290,Fitzgerald Municipal Airport,Fitzgerald,United States,FZG,31.6839046,-83.2709036
8063,Flagler County Airport,Flagler,United States,XFL,29.2821,-81.1212
8182,Flagstaff Pulliam Airport,Flagstaff,United States,FLG,35.140318,-111.6692392
4261,Bishop International Airport,Flint,United States,FNT,42.965424,-83.743629
4089,Florence Municpal Airport,Florence,United States,6S2,43.9828168,-124.1113687
8635,Florence Regional Airport,Florence,United States,FLO,34.185361,-79.723889
3879,Fond Du Lac County Airport,Fond du Lac,United States,Field,43.7711667,-88.4884167
8742,Forest Lake Airport,Forest Lake,United States,25D,45.2477456,-92.9943853
8748,Lawson Army Airfield,Fort Benning,United States,LSF,32.337322,-84.991283
3539,Pope Field Airport,Fort Bragg,United States,POB,35.170883,-79.014472
3481,Fort Bridger Airport,Fort Bridger,United States,FBR,41.236,-110.2436
9406,Butts Army Airfield,Fort Carson,United States,FCS,38.678394,-104.756581
3503,Fort Collins Loveland Municipal  Airport,Fort Collins,United States,FNL,40.451828,-105.011336
4257,Fort Dodge Regional Airport,Fort Dodge,United States,FOD,42.5512,-94.191842
3841,Wheeler Sack Army Airfield,Fort Drum,United States,GTB,44.055619,-75.719458
3556,Felker Army Airfield,Fort Eustis,United States,FAF,37.1325,-76.608841
3518,Hood Army Airfield,Fort Hood,United States,HLR,31.138731,-97.714469
3677,Sierra Vista Muni Libby Army Airfield,Fort Huachuca,United States,FHU,31.588472,-110.344389
3601,Bicycle Lake Army Airfield,Fort Irwin,United States,BYS,35.280531,-116.630031
3435,Fort Jefferson Airport,Fort Jefferson - Dry Tortugas,United States,RBN,24.61667,-82.86667
7515,Godman Army Airfield,Fort Knox,United States,FTK,37.907058,-85.972106
3706,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,FLL,26.072583,-80.15275
3533,Fort Lauderdale Executive Airport,Fort Lauderdale,United States,FXE,26.197281,-80.170706
3464,Sherman Army Airfield,Fort Leavenworth,United States,FLV,39.368332,-94.914686
3800,Waynesville Regional Airport,Fort Leonardwood,United States,TBN,37.741631,-92.140736
3665,Gray Army Airfield,Fort Lewis,United States,GRF,47.079217,-122.580783
3530,Tipton Airport,Fort Meade,United States,FME,39.085386,-76.759414
3489,Page Field Airport,Fort Myers,United States,FMY,26.586611,-81.86325
3549,Southwest Florida International Airport,Fort Myers,United States,RSW,26.536167,-81.755167
3793,Marina Municipal Airport,Fort Ord,United States,OAR,36.681878,-121.762347
3433,Isbell Field Airport,Fort Payne,United States,4A9,34.4736944,-85.7213889
8301,St. Lucie County International Airport,Fort Pierce,United States,FRP,27.497472,-80.372638
8274,Polk Army Airfield,Fort Polk,United States,POE,31.044833,-93.191667
3648,Bryant Army Heliport,Fort Richardson,United States,FRN,61.266381,-149.653119
3422,Marshall Army Airfield,Fort Riley,United States,FRI,39.055275,-96.764453
3541,Henry Post Army Airfield,Fort Sill,United States,FSI,34.649833,-98.402167
3761,Fort Smith Regional Airport,Fort Smith,United States,FSM,35.336583,-94.367444
3437,Fort Stockton Pecos County Airport,Fort Stockton,United States,FST,30.915667,-102.916139
4224,Ladd Army Airfield,Fort Wainwright,United States,FBK,64.8375,-147.614444
3882,Wainwright Airport,Fort Wainwright,United States,K03,70.613378,-159.86035
3412,Fort Wayne Airport,Fort Wayne,United States,FWA,40.978472,-85.195139
4041,Smith Field Airport,Fort Wayne,United States,SMD,41.143353,-85.152778
4383,Fort Worth Alliance Airport,Fort Worth,United States,AFW,32.987778,-97.318889
8342,Fort Worth Meacham International Airport,Fort Worth,United States,FTW,32.819778,-97.362444
3723,Fort Yukon Airport,Fort Yukon,United States,FYU,66.571492,-145.250417
3420,Fostoria Metropolitan Airport,Fostoria,United States,FZI,41.1908333,-83.3930833
9185,Capital City Airport,Frankfort,United States,FFT,38.1819722,-84.9061389
8631,Franklin Airport,Franklin,United States,FKL,41.377874,-79.860362
8412,Northern Aroostook Regional Airport,Frenchville,United States,WFK,47.285556,-68.312778
7058,Fresno Yosemite International Airport,Fresno,United States,FAT,36.776194,-119.71814
3687,Friday Harbor Seaplane Base,Friday Harbor,United States,FBS,48.537222,-123.009722
8174,Friday Harbor Airport,Friday Harbor,United States,FRD,48.521944,-123.024444
7082,Eastern Slopes Regional Airport,Fryeburg,United States,IZG,43.9911389,-70.9478889
9186,Fullerton Municipal Airport,Fullerton,United States,FUL,33.521925,-117.584722
6481,Funter Bay Seaplane Base,Funter Bay,United States,FNR,58.254444,-134.897778
7140,Northeast Alabama Regional Airport,Gadsden,United States,GAD,33.9726489,-86.0890834
8295,Gainesville Regional,Gainesville,United States,GNV,29.690056,-82.271778
3472,Lee Gilmer Memorial Airport,Gainesville,United States,GVL,34.272627,-83.8302233
8308,Montgomery County Airpark,Gaithersburg,United States,GAI,39.1006,-77.09576
8143,Edward G. Pitka Sr. Airport,Galena,United States,GAL,64.736178,-156.937417
3764,Galion Municipal Airport,Galion,United States,GQQ,40.7533889,-82.7238056
8759,Gallup Municipal Airport,Gallup,United States,GUP,35.511058,-108.789308
4340,Scholes International Airport,Galveston,United States,GLS,29.265322,-94.860406
3581,Gambell Airport,Gambell,United States,GAM,63.7668,-171.733
6715,Garden City Regional Airport,Garden City,United States,GCK,37.927528,-100.724417
3497,Gary Chicago International Airport,Gary,United States,GYY,41.6163,-87.4128
6956,Germack Airport,Geneva,United States,7D9,41.7778322,-80.9039797
8543,Sussex County Airport,Georgetown,United States,GED,38.689194,-75.358889
7011,Georgetown County Airport,Georgetown,United States,GGE,33.3114018,-79.3203139
8792,Georgetown Municipal Airport,Georgetown,United States,GTU,30.678809,-97.6793837
8811,Gila Bend Municipal Airport,Gila Bend,United States,E63,32.960169,-112.673636
7983,Gillette-Campbell County Airport,Gillette,United States,GCC,44.3489167,-105.5393611
4296,Gladwin Zettel Memorial Airport,Gladwin,United States,GDW,43.9705893,-84.47502
8646,Wokal Field Glasgow International Airport,Glasgow,United States,GGW,48.2125,-106.615
5739,Glendale Municipal Airport,Glendale,United States,GEU,33.5269167,-112.2951389
9139,Dawson Community Airport,Glendive,United States,GDV,47.138611,-104.807222
7070,Naval Air Station,Glenview,United States,NBU,42.090556,-87.8225
8638,Seymour Johnson Air Force Base,Goldsboro,United States,GSB,35.339383,-77.960589
3640,Golovin Airport,Golovin,United States,GLV,64.550556,-163.007222
7185,Renner Field Airport,Goodland,United States,GLD,39.370621,-101.698992
4343,Goodnews Airport,Goodnews Bay,United States,GNU,59.1175,-161.5775
8202,Grand Canyon National Park Airport,Grand Canyon,United States,GCN,35.9523611,-112.1469722
4219,Grand Canyon Heliport,Grand Canyon,United States,JGC,35.96666666,-112.1333333
7057,Grand Canyon West Airport,Grand Canyon West,United States,GCW,35.5925,-113.4859
6448,Grand Forks International Airport,Grand Forks,United States,GFK,47.949256,-97.176111
3442,Central Nebraska Regional Airport,Grand Island,United States,GRI,40.9675,-98.3096
5740,Grand Junction Regional Airport,Grand Junction,United States,GJT,39.122413,-108.526735
4063,Grand Marais Cook County Airport,Grand Marais,United States,GRM,47.8383333,-90.3829444
6849,Gerald R Ford International Airport,Grand Rapids,United States,GRR,42.880833,-85.522806
3685,Grand Rapids Itasca County Airport,Grand Rapids MN,United States,GPZ,47.211111,-93.509722
7017,Grant County International Airport,Grant County Airport,United States,MWH,47.207708,-119.32019
3605,Grants Milan Municipal Airport,Grants,United States,GNT,35.167286,-107.901989
3439,Grayling Airport,Grayling,United States,KGX,62.894444,-160.065
7219,Great Bend Municipal Airport,Great Bend,United States,GBN,38.344167,-98.859167
7013,Great Falls International Airport,Great Falls,United States,GTF,47.482,-111.370689
3880,Austin Straubel International Airport,Green Bay,United States,GRB,44.485072,-88.129589
3653,Putnam County Airport,Greencastle,United States,4I7,39.6335556,-86.8138056
6891,Piedmont Triad Airport,Greensboro,United States,GSO,36.09775,-79.937306
4008,Majors Airport,Greenvile,United States,GVT,33.067839,-96.065333
3735,Mid Delta Regional Airport,Greenville,United States,GLH,33.4829,-90.9856
6130,Greenville-Spartanburg International Airport,Greenville,United States,GSP,34.895556,-82.218889
4034,Pitt-Greenville Airport,Greenville,United States,PGV,35.635278,-77.385278
6959,Galt Field Airport,Greenwood,United States,10C,42.4028889,-88.3751111
6893,Greenwood Leflore Airport,Greenwood,United States,GWO,33.494328,-90.084706
3588,Griffin-Spalding County Airport,Griffin,United States,6A2,33.2269722,-84.2749444
8369,Groton New London Airport,Groton CT,United States,GON,41.330056,-72.045139
4270,Grove City Airport,Grove City,United States,29D,41.1460278,-80.16775
8533,Ocean Ridge Airport,Gualala,United States,E55,38.8016111,-123.5306389
8704,Jack Edwards Airport,Gulf Shores,United States,JKA,30.2896389,-87.6717778
8460,Gulfport-Biloxi International Airport,Gulfport,United States,GPT,30.407278,-89.070111
4038,Gulkana Airport,Gulkana,United States,GKN,62.154888,-145.456639
3837,Gunnison-Crested Butte Airport,Gunnison,United States,GUC,38.533889,-106.933056
7051,Gustavus Airport,Gustavus,United States,GST,58.4253,-135.707
5960,Hagerstown Regional Richard A. Henson Field Airport,Hagerstown,United States,HGR,39.7079,-77.7295
6739,Friedman Memorial Airport,Hailey,United States,SUN,43.504444,-114.296194
6494,Haines Airport,Haines,United States,HNS,59.2438,-135.524
5963,Hamburg Inc Airport,Hamburg,United States,4G2,42.7008925,-78.9147569
8546,Clayton County Tara Field Airport,Hampton,United States,4A7,33.389099,-84.332397
9066,Langley Air Force Base,Hampton,United States,LFI,37.082881,-76.360547
3866,Hana Aiport,Hana,United States,HNM,20.795636,-156.014439
3445,Houghton County Memorial Airport,Hancock,United States,CMX,47.1684,-88.4891
5732,Hite Airport,Hanksville,United States,UT3,37.8916547,-110.3840289
9279,Valley International Airport,Harlingen,United States,HRL,26.2285,-97.654389
3560,Capital City Airport,Harrisburg,United States,CXY,40.2171389,-76.8513611
8284,Harrisburg International Airport,Harrisburg,United States,MDT,40.193494,-76.763403
3542,Boone County Airport,Harrison,United States,HRO,36.261519,-93.154728
3461,Hartford Brainard Airport,Hartford,United States,HFD,41.736722,-72.649444
3780,Hattiesburg Bobby L. Chain Municipal Airport,Hattiesburg,United States,HBG,31.2649444,-89.2528889
8951,Hattiesburg Laurel Regional Airport,Hattiesburg/Laurel,United States,PIB,31.4671,-89.3371
5759,Havre City County Airport,Havre,United States,HVR,48.542983,-109.762342
3604,Jack Northrop Field Hawthorne Municipal Airport,Hawthorne,United States,HHR,33.922839,-118.335186
3508,Yampa Valley Airport,Hayden,United States,HDN,40.481181,-107.21766
4339,Hays Regional Airport,Hays,United States,HYS,38.8422,-99.2732
7014,Hayward Executive Airport,Hayward,United States,HWD,37.65888889,-122.1216667
8982,Hazleton Municipal Airport,Hazleton,United States,HZL,40.989167,-76.0025
8473,Healy River Airport,Healy,United States,HKB,63.8675,-148.968889
7242,Heber City Municipal Airport,Heber,United States,36U,40.4818056,-111.4288056
8803,Helena Regional Airport,Helena,United States,HLN,46.606806,-111.98275
3504,Henderson Executive Airport,Henderson,United States,HSH,35.972778,-115.134444
7999,Chisholm Hibbing Airport,Hibbing,United States,HIB,47.3866,-92.838994
3650,Hickory Regional Airport,Hickory,United States,HKY,35.741147,-81.38955
3547,Portland Hillsboro Airport,Hillsboro,United States,HIO,45.540394,-122.949825
8122,Hillsboro Municipal Airport,Hillsboro,United States,INJ,32.083486,-97.097228
3702,Hilo International Airport,Hilo,United States,ITO,19.721375,-155.048469
3415,Hilton Head Airport,Hilton Head,United States,HHH,32.216,-80.752
8314,Hobart Municipal Airport,Hobart,United States,HBR,34.991308,-99.051353
3850,Lea County Regional Airport,Hobbs,United States,HOB,32.687528,-103.217028
3749,Tulip City Airport,Holland,United States,BIV,42.7427778,-86.1078333
7721,Hollis Seaplane Base,Hollis,United States,HYL,55.481667,-132.646111
7145,Frazier Lake Airpark,Hollister,United States,1C9,54.01333333,-124.7683333
8981,North Perry Airport,Hollywood,United States,HWO,26.001222,-80.240722
3468,Holy Cross Airport,Holy Cross,United States,HCR,62.1883,-159.775
5962,Homer Airport,Homer,United States,HOM,59.645556,-151.476583
3664,Homestead Air Reserve Base,Homestead,United States,HST,25.48855,-80.383567
3798,Hondo Municipal Airport,Hondo,United States,HDO,29.3591,-99.1775
8042,Honolulu International Airport,Honolulu,United States,HNL,21.318681,-157.922428
3728,Hoonah Airport,Hoonah,United States,HNH,58.096111,-135.409722
7142,Hooper Bay Airport,Hooper Bay,United States,HPB,61.5239,-166.147
6716,Campbell Army Airfield,Hopkinsville,United States,HOP,36.668567,-87.496183
3519,Bowerman Field Airport,Hoquiam,United States,HQM,46.9711944,-123.9365556
4275,Memorial Field Airport,Hot Springs,United States,HOT,34.478,-93.0962
5741,Roscommon County Airport,Houghton Lake,United States,HTL,44.359806,-84.671112
3668,Houlton International Airport,Houlton,United States,HUL,46.123083,-67.792056
3509,Andrau Airport,Houston,United States,AAP,29.43,-95.35
9225,David Wayne Hooks Field Airport,Houston,United States,DWH,30.063746,-95.554276
4065,Ellington Field Airport,Houston,United States,EFD,29.607333,-95.15875
3572,William P. Hobby Airport,Houston,United States,HOU,29.645419,-95.278889
3566,George Bush Intercontinental Airport,Houston,United States,IAH,29.984433,-95.341442
3550,West Houston Airport,Houston,United States,IWS,29.818194,-95.672611
4226,Columbia County Airport,Hudson,United States,HCC,42.2913,-73.7103
8056,Hughes Airport,Hughes,United States,HUS,66.039167,-154.264722
7107,Hunter Army Airfield,Savannah,United States,SVN,32.01,-81.145683
3441,Tri-State Milton J. Ferguson Field Airport,Huntington,United States,HTS,38.3667,-82.558
5742,Huntsville International Airport,Huntsville,United States,HSV,34.6371944,-86.7750556
4113,Huron Regional Airport,Huron,United States,HON,44.3852,-98.228542
3491,Huslia Airport,Huslia,United States,HSL,65.697778,-156.351389
7108,Hutchinson Municipal Airport,Hutchinson,United States,HUT,38.0655,-97.8606
7035,Hydaburg Seaplane Base,Hydaburg,United States,HYG,55.206389,-132.828333
7148,Hyder Seaplane Base,Hyder,United States,WHD,55.903333,-130.006667
7149,Icy Bay Airport,Icy Bay,United States,ICY,59.968889,-141.661667
7197,Idaho Falls Regional Airport,Idaho Falls,United States,IDA,43.514556,-112.07075
4100,Igiugig Airport,Igiugig,United States,IGG,59.324,-155.902
6763,Iliamna Airport,Iliamna,United States,ILI,59.754356,-154.910961
3429,Immokalee Airport,Immokalee ,United States,IMM,26.433889,-81.401389
9102,Imperial County Airport,Imperial,United States,IPL,32.834219,-115.578744
3689,Indian Mountain LRRS Airport,Indian Mountains,United States,UTO,65.992794,-153.704289
3419,Creech Air Force Base,Indian Springs,United States,INS,36.587183,-115.673353
3496,Indianapolis International Airport,Indianapolis,United States,IND,39.717331,-86.294383
3585,Indianapolis Metropolitan Airport,Indianapolis,United States,UMP,39.935278,-86.045
8409,Falls International Airport,International Falls,United States,INL,48.566186,-93.403067
3535,Inyokern Airport,Inyokern,United States,IYK,35.658889,-117.829444
7120,Iowa City Municipal Airport,Iowa City,United States,IOW,41.639244,-91.546503
8925,Ford Airport,Iron Mountain,United States,IMT,45.8183611,-88.1145556
6837,Gogebic Iron County Airport,Ironwood,United States,IWD,46.5274747,-90.1313967
6851,Long Island Mac Arthur,Islip,United States,ISP,40.79525,-73.100222
3857,Ithaca Tompkins Regional Airport,Ithaca,United States,ITH,42.491028,-76.458444
